SK_ID_CURR,TARGET
100001,0.05536728526179421
100005,0.12447050745957865
100013,0.031276800303919154
100028,0.0326102454525262
100038,0.1124949476743365
100042,0.04652704824111209
100057,0.024277489411811137
100065,0.0690038811416723
100066,0.03155465712679097
100067,0.11072243214304903
100074,0.07263427533232572
100090,0.054032319264214985
100091,0.12947160777306518
100092,0.10890741204891888
100106,0.07722860347270251
100107,0.139393390794105
100109,0.06908626696080665
100117,0.05124424970662005
100128,0.07142268774124308
100141,0.0648928413020894
100150,0.0306009113818938
100168,0.03673270838269065
100169,0.05538949727180912
100170,0.03915428886237907
100171,0.05652187665259835
100172,0.12148834632626339
100184,0.05022425676872484
100187,0.0664810852541399
100212,0.10861857645877328
100222,0.08291077749260249
100223,0.05656796533185902
100232,0.033989001799820125
100241,0.21633402667383128
100245,0.04739336756700253
100253,0.03919955003374108
100256,0.09053957654672504
100271,0.0378006642789332
100278,0.23182876842679814
100280,0.03728915104120182
100306,0.18102727604301705
100311,0.14080717038456775
100312,0.05206668285462339
100330,0.13648245879455903
100331,0.052095421923259805
100352,0.10168447994107452
100358,0.09510549431402414
100367,0.04475498711460279
100382,0.15897942618604094
100384,0.08556466698989307
100385,0.11171900556477257
100386,0.04993240812863756
100399,0.031030408604535306
100404,0.09226509619619402
100416,0.034456902638796076
100422,0.12161071878198491
100426,0.026857714823766532
100438,0.05311081511546847
100444,0.1364620688946279
100445,0.10757239483424365
100446,0.1430762231326204
100447,0.03057273326329157
100450,0.05599307977781201
100466,0.04295613309473047
100483,0.030798582943226512
100484,0.04191420338782585
100494,0.08953180641902019
100510,0.15006074255483406
100512,0.04094953217550845
100517,0.0378420953454571
100548,0.04493672575694727
100551,0.04057199778337443
100552,0.09786173177941895
100553,0.05786629037355681
100561,0.12356670693067885
100568,0.2626449614083047
100569,0.031908231973337066
100591,0.07341142989888427
100592,0.021543641679611293
100602,0.0847627142538643
100607,0.06710263068176606
100613,0.06846829841102887
100617,0.1295817298214998
100618,0.1081761979381633
100622,0.13479451518288868
100625,0.13093234799593295
100677,0.13887724970039997
100699,0.05355297982788354
100702,0.30471839645267146
100711,0.0681521130494707
